GXP^A,Great Plains Energy Inc,92.809,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/gxp^a
GXP^D,Great Plains Energy Inc,96,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/gxp^d
GXP^E,Great Plains Energy Inc,98.37,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/gxp^e
GWB,"Great Western Bancorp, Inc.",33.01,1823643293,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/gwb
GB,"Greatbatch, Inc.",32.2,991645207,n/a,2000,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/gb
GDOT,Green Dot Corporation,23.47,1127812547,n/a,2010,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gdot
GBX,"Greenbrier Companies, Inc. (The)",27.48,772032655.6,n/a,1994,Capital Goods,Railroads,http://www.nasdaq.com/symbol/gbx
GHL,"Greenhill & Co., Inc.",19.66,586476477,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ghl
GEF,Greif Bros. Corporation,35.24,1687881717,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gef
GEF.B,Greif Bros. Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gef.b
GFF,Griffon Corporation,16.46,766949436.9,n/a,n/a,Capital Goods,Building Products,http://www.nasdaq.com/symbol/gff
GPI,"Group 1 Automotive, Inc.",59.03,1304287389,n/a,1997,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gpi
GRUB,GrubHub Inc.,22.8,1931556743,n/a,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/grub
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",100.31,5627391000,n/a,2006,Transportation,Aerospace,http://www.nasdaq.com/symbol/pac
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",155.58,4667400000,n/a,n/a,Transportation,Aerospace,http://www.nasdaq.com/symbol/asr
AVAL,Grupo Aval Acciones y Valores S.A.,7.53,8388802953,n/a,2014,Finance,Commercial Banks,http://www.nasdaq.com/symbol/aval
BSMX,Grupo Financiero Santander Mexico S.A. B. de C.V.,8.7,11808327143,n/a,2012,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsmx
SUPV,Grupo Supervielle S.A.,11.5,191666659,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/supv
TV,Grupo Televisa S.A.,26.52,15332454117,n/a,1993,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tv
GTT,"GTT Communications, Inc.",16.7,620523620.1,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/gtt
GSH,Guangshen Railway Company Limited,24.02,3402931175,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/gsh
GES,"Guess?, Inc.",16.43,1380321974,n/a,1996,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ges
GBAB,Guggenheim Build America Bonds Managed Duration Trust,23.17,403474826.6,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/gbab
GGM,Guggenheim Credit Allocation Fund,20.07,133047823.2,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/ggm
GPM,Guggenheim Enhanced Equity Income Fund,7.43,141576302.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gpm
GGE,Guggenheim Enhanced Equity Strategy Fund,15.0964,75391285.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gge
GEQ,Guggenheim Equal Weight Enhanced Equity Income Fund,15.7791,138384616.3,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/geq
GOF,Guggenheim Strategic Opportunities Fund,17.3,252629253.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gof
GWRE,"Guidewire Software, Inc.",57.36,4133026101,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gwre
GLF,"GulfMark Offshore, Inc.",4.3,110898849,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/glf
HRB,"H&R Block, Inc.",20.57,4616024735,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hrb
FUL,H. B. Fuller Company,43.4,2169881301,n/a,n/a,Basic Industries,Home Furnishings,http://www.nasdaq.com/symbol/ful
HAE,Haemonetics Corporation,27.63,1404920929,n/a,1991,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/hae
HK,Halcon Resources Corporation,0.2799,34339167.07,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/hk
HAL,Halliburton Company,40.91,35152531518,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/hal
HYH,"Halyard Health, Inc.",29.18,1361834364,n/a,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/hyh
HBI,Hanesbrands Inc.,27.52,10389279729,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/hbi
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",19.81,771605225.1,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hasi
HOG,"Harley-Davidson, Inc.",43.91,7951665325,n/a,n/a,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/hog
HAR,"Harman International Industries, Incorporated",75.15,5302185329,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/har
HMY,Harmony Gold Mining Company Limited,3.32,1448141282,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/hmy
HRS,Harris Corporation,78.74,9820915319,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/hrs
HSC,Harsco Corporation,6.03,482990686.7,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/hsc
HHS,"Harte-Hanks, Inc.",1.18,72520772.76,n/a,1993,Technology,Advertising,http://www.nasdaq.com/symbol/hhs
HGH,"Hartford Financial Services Group, Inc. (The)",32.11,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hgh
HIG,"Hartford Financial Services Group, Inc. (The)",45,17702320140,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hig
HIG.WS,"Hartford Financial Services Group, Inc. (The)",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hig.ws
HNR,Harvest Natural Resources Inc,0.4349,22360454.82,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/hnr
HTS,Hatteras Financial Corp,16.38,1548388394,n/a,2008,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hts
HTS^A,Hatteras Financial Corp,24.91,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hts^a
HVT,"Haverty Furniture Companies, Inc.",18.35,406355171.6,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hvt
HVT.A,"Haverty Furniture Companies, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hvt.a
HE,"Hawaiian Electric Industries, Inc.",32.3,3484856012,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/he
HE^U,"Hawaiian Electric Industries, Inc.",26.4767,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/he^u
HCA,"HCA Holdings, Inc.",77.12,30158076768,n/a,2011,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hca
HCI,"HCI Group, Inc.",31.53,331013732.2,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hci
HCJ,"HCI Group, Inc.",25.6548,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hcj
HCP,"HCP, Inc.",32.34,15105612628,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcp
HDB,HDFC Bank Limited,63.16,53016361195,n/a,2001,Finance,Commercial Banks,http://www.nasdaq.com/symbol/hdb
HW,Headwaters Incorporated,18.24,1350702661,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/hw
HR,Healthcare Realty Trust Incorporated,30.5,3196808182,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hr
HTA,"Healthcare Trust of America, Inc.",29.29,4001754393,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hta
HLS,HealthSouth Corporation,40.49,3644667751,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hls
HLS.WS,HealthSouth Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hls.ws
HL,Hecla Mining Company,4.24,1628212568,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/hl
HL^B,Hecla Mining Company,56.394,0,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/hl^b
HEI,Heico Corporation,64.66,4325437683,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/hei
HEI.A,Heico Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hei.a
HLX,"Helix Energy Solutions Group, Inc.",7.57,814009268.8,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/hlx
HP,"Helmerich & Payne, Inc.",58.81,6353783823,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/hp
HLF,Herbalife LTD.,59.98,5566151677,n/a,2004,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/hlf
HTGC,"Hercules Capital, Inc.",11.94,879558261.2,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/htgc
HTGX,"Hercules Capital, Inc.",24.89,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/htgx
HTGY,"Hercules Capital, Inc.",25.4601,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/htgy
HTGZ,"Hercules Capital, Inc.",25.4,0,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/htgz
HRTG,"Heritage Insurance Holdings, Inc.",13.63,406570769.3,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hrtg
HT,Hersha Hospitality Trust,17.42,767083777.2,n/a,1999,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ht
HT^B.CL,Hersha Hospitality Trust,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ht^b.cl
HT^C,Hersha Hospitality Trust,26.09,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ht^c
HSY,Hershey Company (The),90.77,19367856590,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/hsy
HTZ,"Hertz Global Holdings, Inc",8.7,3692437487,n/a,2006,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/htz
HES,Hess Corporation,57.66,18262039393,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/hes
HES^A,Hess Corporation,73.66,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hes^a
HPE,Hewlett Packard Enterprise Company,15.87,27241872061,n/a,2015,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/hpe
HXL,Hexcel Corporation,43.88,4076820153,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/hxl
HF,"HFF, Inc.",29.85,1136704328,n/a,2007,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/hf
HGG,"HHGregg, Inc.",1.63,45164004.14,n/a,2007,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/hgg
HCLP,Hi-Crush Partners LP,7.3,270563893.1,n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/hclp
ONE           ,"Higher One Holdings, Inc.",3.77,183464124.5,n/a,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/one
HIW,"Highwoods Properties, Inc.",46.16,4496406964,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hiw
HIL,"Hill International, Inc.",4.02,207898223.5,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/hil
HI,Hillenbrand Inc,30.58,1926985061,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/hi
HRC,Hill-Rom Holdings Inc,48.09,3144262699,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/hrc
HTH,Hilltop Holdings Inc.,19.5,1920712502,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hth
HLT,Hilton Worldwide Holdings Inc.,20.54,20329836322,n/a,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/hlt
HNI,HNI Corporation,43.6,1978368617,n/a,n/a,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/hni
HMLP,Hoegh LNG Partners LP,17.5,460462100,n/a,2014,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/hmlp
HEP,"Holly Energy Partners, L.P.",33.05,1938615436,n/a,2004,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/hep
HFC,HollyFrontier Corporation,27.84,4914297340,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/hfc
HD,"Home Depot, Inc. (The)",131.85,1.65202E+11,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/hd
HMC,"Honda Motor Company, Ltd.",26.8,48301326547,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/hmc
HON,Honeywell International Inc.,113.22,86286712721,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/hon
HMN,Horace Mann Educators Corporation,33.1,1328097912,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hmn
HZN,Horizon Global Corporation,11.32,205547326.1,n/a,2015,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/hzn
HTF,Horizon Technology Finance Corporation,25.5404,294798279.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/htf
HRL,Hormel Foods Corporation,34.86,18472924329,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/hrl
HOS,Hornbeck Offshore Services,8.89,321705834.9,n/a,2004,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/hos
HPT,Hospitality Properties Trust,25.08,3800805983,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hpt
HPT^D,Hospitality Properties Trust,26.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hpt^d
HST,"Host Hotels & Resorts, Inc.",14.58,10895858590,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hst
HLI,"Houlihan Lokey, Inc.",23.1,1508983568,n/a,2015,Finance,Investment Managers,http://www.nasdaq.com/symbol/hli
HSFC^B.CL,Household Finance Corp,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hsfc^b.cl
HOV,Hovnanian Enterprises Inc,1.63,239805810.3,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/hov
HHC,Howard Hughes Corporation (The),106.95,4259153913,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hhc
HPQ,HP Inc.,11.66,20252675101,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/hpq
HRG,"HRG Group, Inc.",13.82,2773594093,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/hrg
HSBC,HSBC Holdings plc,31.11,1.22481E+11,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/hsbc
HSBC^A,HSBC Holdings plc,26.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hsbc^a
HSEA,HSBC Holdings plc,27.02,0,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/hsea
HSEB,HSBC Holdings plc,26.4,0,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/hseb
HUSI^F.CL,"HSBC USA, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/husi^f.cl
HUSI^G.CL,"HSBC USA, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/husi^g.cl
HUSI^H.CL,"HSBC USA, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/husi^h.cl
HNP,"Huaneng Power International, Inc.",26.65,10127255467,n/a,1994,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/hnp
HUBB,Hubbell Inc,104.8,5798181882,n/a,2015,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/hubb
HUBS,"HubSpot, Inc.",45.66,1595520301,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/hubs
HBM,HudBay Minerals Inc,3.86,907994315.7,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/hbm
HBM.WS,HudBay Minerals Inc,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hbm.ws
HPP,"Hudson Pacific Properties, Inc.",27.62,2486035350,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/hpp
HGT,Hugoton Royalty Trust,1.53,61200000,n/a,1999,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/hgt
HUM,Humana Inc.,169.6,25276616518,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/hum
HII,"Huntington Ingalls Industries, Inc.",154.52,7265900166,n/a,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/hii
HUN,Huntsman Corporation,14.12,3362869284,n/a,2005,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/hun
H,Hyatt Hotels Corporation,45.66,6135413694,n/a,2009,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/h
HY,"Hyster-Yale Materials Handling, Inc.",59.24,970460675.5,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/hy
IAG,Iamgold Corporation,3.62,1469492070,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/iag
IBN,ICICI Bank Limited,6.65,19310539771,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ibn
IDA,"IDACORP, Inc.",70.93,3575966237,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ida
IEX,IDEX Corporation,82.02,6225397149,n/a,1989,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/iex
IDT,IDT Corporation,14.7,337071588,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/idt
IHS,IHS Inc.,120.56,8128797061,n/a,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ihs
ITW,Illinois Tool Works Inc.,103.14,37065458002,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/itw
IMN,Imation Corporation,1.61,59830256.5,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/imn
IMAX,Imax Corporation,32.75,2236043552,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/imax
IMPV,"Imperva, Inc.",35.2,1135590051,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/impv
IMPR,"Imprivata, Inc.",12.73,322419456.9,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/impr
IMS,"IMS Health Holdings, Inc.",25.5,8411869467,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/ims
ICD,"Independence Contract Drilling, Inc.",4.01,150890922.6,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/icd
IHC,Independence Holding Company,15.49,267407866.4,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/ihc
IFN,"India Fund, Inc. (The)",22.88,669173007.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifn
IBA,"Industrias Bachoco, S.A. de C.V.",50.65,2532500000,n/a,1997,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/iba
BLOX,Infoblox Inc.,18.39,1063858852,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/blox
INFY,Infosys Limited,18.46,42192533755,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/infy
HIFR,"InfraREIT, Inc.",16.74,729457670,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hifr
IND,"ING Group, N.V.",26.49,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ind
ING,"ING Group, N.V.",11.76,45513355902,n/a,1997,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ing
INZ,"ING Group, N.V.",26.44,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/inz
ISF,"ING Group, N.V.",26.2,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isf
ISG,"ING Group, N.V.",25.81,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isg
ISP,"ING Group, N.V.",25.8742,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isp
IR,Ingersoll-Rand plc (Ireland),64.2,16529172814,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ir
NGVT,Ingevity Corporation,24.93,1049592988,n/a,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ngvt
IM,Ingram Micro Inc.,33.79,5018572335,n/a,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/im
INGR,Ingredion Incorporated,116.96,8419599520,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ingr
IPHI,Inphi Corporation,28.12,1135525868,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/iphi
NSP,"Insperity, Inc.",71.1,1520548013,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/nsp
IBP,"Installed Building Products, Inc.",31.99,1006964873,n/a,2014,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/ibp
INST,"Instructure, Inc.",17.24,472780536.6,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/inst
I,Intelsat S.A.,3.4,367540000,n/a,2013,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/i
ICE,Intercontinental Exchange Inc.,262.99,31307813127,n/a,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ice
IHG,Intercontinental Hotels Group,37.25,7329473155,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/ihg
IFF,"Internationa Flavors & Fragrances, Inc.",128.03,10205767160,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/iff
IBM,International Business Machines Corporation,147.25,1.41354E+11,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ibm
IGT,International Game Technology,17.06,3416166717,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/igt
IP,International Paper Company,40.43,16623778607,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ip
IOC,InterOil Corporation,43.57,2164642997,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ioc
IPG,"Interpublic Group of Companies, Inc. (The)",23.64,9512858952,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/ipg
IPL^D,Interstate Power and Light Company,26.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ipl^d
INXN,InterXion Holding N.V.,34.38,2412032040,n/a,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/inxn
IL,"IntraLinks Holdings, Inc.",7.49,433726403.5,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/il
SNOW,"Intrawest Resorts Holdings, Inc.",9.88,392563996.2,n/a,2014,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/snow
IPI,"Intrepid Potash, Inc",1.28,97366625.28,n/a,2008,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/ipi
XON,Intrexon Corporation,28.05,3314517423,n/a,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/xon
IVC,Invacare Corporation,10.38,337206185.1,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ivc
INVN,"InvenSense, Inc.",5.82,537843660,n/a,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/invn
VBF,Invesco Bond Fund,18.55,211044630,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbf
VCV,Invesco California Value Municipal Income Trust,13.76,658511233,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcv
VTA,Invesco Credit Opportunities Fund,10.8,800218267.2,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/vta
VLT,Invesco High Income Trust II,13.71,111303661.6,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/vlt
IVR,INVESCO MORTGAGE CAPITAL INC,14.09,1572123805,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ivr
IVR^B,INVESCO MORTGAGE CAPITAL INC,23.96,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivr^b
IVR^A,Invesco Mortgage Capital Inc.,24.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivr^a
OIA,Invesco Municipal Income Opportunities Trust,7.65,362805029.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oia
VMO,Invesco Municipal Opportunity Trust,13.94,939459061.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmo
VKQ,Invesco Municipal Trust,13.31,736312208.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vkq
VPV,Invesco Pennsylvania Value Municipal Income Trust,13.86,330277479.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vpv
IVZ,Invesco Plc,29.54,12326045439,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ivz
IQI,Invesco Quality Municipal Income Trust,13.25,700710310.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iqi
VVR,Invesco Senior Income Trust,4.07,732747171.2,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/vvr
VTN,Invesco Trust  for Investment Grade New York Municipal,15.32,298115832.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtn
VGM,Invesco Trust for Investment Grade Municipals,14.03,760780902.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgm
IIM,Invesco Value Municipal Income Trust,16.97,798064362.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/iim
ITG,"Investment Technology Group, Inc.",18.1,601081560.6,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/itg
